Geo,Year,SFDU,MFDU,GQDU
510366001001,2045,825,15,0
510366001002,2045,377,77,0
510366002001,2045,610,28,0
510366002002,2045,466,6,0
510366003001,2045,449,6,0
510366003002,2045,448,12,0
510411001061,2045,1360,0,0
510411001062,2045,449,15,0
510411001071,2045,68,608,0
510411001072,2045,244,1074,0
510411002061,2045,0,463,1
510411002062,2045,562,0,0
510411002063,2045,754,47,1
510411002064,2045,936,0,1
510411002065,2045,268,0,0
510411002081,2045,651,0,0
510411002082,2045,602,41,0
510411002091,2045,307,285,0
510411002092,2045,327,187,0
510411002093,2045,1416,184,0
510411002094,2045,762,73,0
510411002101,2045,555,676,0
510411002111,2045,519,0,0
510411002112,2045,381,1302,0
510411002121,2045,368,146,0
510411002122,2045,426,590,0
510411002123,2045,26,1009,0
510411003001,2045,471,364,0
510411003002,2045,427,216,0
510411004031,2045,1288,20,0
510411004032,2045,422,131,0
510411004033,2045,227,21,0
510411004034,2045,368,189,0
510411004035,2045,598,365,0
510411004041,2045,195,252,0
510411004042,2045,411,417,0
510411004051,2045,278,540,0
510411004052,2045,266,0,0
510411004061,2045,275,680,0
510411004071,2045,271,19,0
510411004072,2045,594,14,0
510411004073,2045,804,227,0
510411004091,2045,747,241,7
510411004092,2045,591,0,0
510411004093,2045,437,448,0
510411004094,2045,825,0,0
510411004095,2045,528,0,0
510411004101,2045,243,771,0
510411004102,2045,208,433,0
510411005051,2045,583,207,0
510411005052,2045,485,27,0
510411005053,2045,554,95,5
510411005054,2045,32,374,0
510411005055,2045,381,53,0
510411005061,2045,271,0,0
510411005062,2045,497,290,0
510411005063,2045,678,0,0
510411005064,2045,493,0,0
510411005065,2045,818,0,0
510411005071,2045,999,26,7
510411005072,2045,899,0,0
510411005073,2045,1441,20,0
510411005081,2045,914,0,0
510411005082,2045,1407,363,15
510411005091,2045,1449,25,0
510411005092,2045,204,0,0
510411005093,2045,446,37,5
510411005094,2045,953,23,7
510411005101,2045,594,356,0
510411005102,2045,955,104,0
510411006001,2045,451,48,0
510411006002,2045,19,0,1782
510411006003,2045,326,109,0
510411007011,2045,1001,0,0
510411007012,2045,566,56,757
510411007013,2045,779,1,0
510411007014,2045,523,81,10
510411007021,2045,988,0,1
510411007041,2045,760,0,0
510411007042,2045,587,0,0
510411007043,2045,1011,0,0
510411007051,2045,245,19,20
510411007052,2045,1189,0,0
510411008041,2045,469,493,4
510411008042,2045,759,0,0
510411008043,2045,525,0,1
510411008051,2045,646,0,0
510411008052,2045,148,270,0
510411008053,2045,546,53,11
510411008054,2045,807,0,5
510411008061,2045,32,925,0
510411008062,2045,833,35,0
510411008071,2045,1143,241,6
510411008121,2045,787,0,5
510411008122,2045,1130,0,0
510411008123,2045,628,133,9
510411008141,2045,839,10,0
510411008142,2045,900,0,0
510411008151,2045,772,0,4
510411008152,2045,1520,1,1
510411008161,2045,612,0,0
510411008162,2045,979,52,0
510411008163,2045,459,0,0
510411008171,2045,472,472,0
510411008172,2045,228,261,0
510411008181,2045,671,0,12
510411008182,2045,1528,0,15
510411008191,2045,385,781,111
510411008192,2045,963,0,22
510411008193,2045,1027,0,11
510411008201,2045,784,464,0
510411008202,2045,791,0,0
510411008211,2045,851,0,0
510411008212,2045,1133,15,0
510411008213,2045,366,0,0
510411008221,2045,467,0,0
510411008222,2045,1521,0,0
510411008223,2045,464,754,0
510411008231,2045,1043,269,0
510411008232,2045,276,960,0
510411008233,2045,931,0,0
510411009021,2045,475,23,0
510411009022,2045,919,17,0
510411009023,2045,491,11,1
510411009071,2045,578,0,0
510411009072,2045,395,491,268
510411009101,2045,472,59,0
510411009102,2045,627,0,0
510411009103,2045,966,51,15
510411009104,2045,516,0,9
510411009121,2045,1125,153,0
510411009122,2045,451,101,0
510411009123,2045,814,74,0
510411009124,2045,485,67,11
510411009151,2045,459,717,0
510411009152,2045,937,295,0
510411009191,2045,1336,260,14
510411009192,2045,946,49,0
510411009193,2045,789,275,0
510411009201,2045,231,835,0
510411009211,2045,313,412,0
510411009212,2045,722,319,0
510411009213,2045,405,0,0
510411009214,2045,490,477,0
510411009221,2045,630,285,5
510411009222,2045,1315,232,2
510411009223,2045,231,88,0
510411009231,2045,899,30,12
510411009232,2045,419,185,0
510411009241,2045,667,760,0
510411009242,2045,1170,10,0
510411009261,2045,440,672,0
510411009262,2045,705,63,7
510411009263,2045,749,0,0
510411009264,2045,691,20,0
510411009281,2045,741,1470,4
510411009282,2045,459,860,0
510411009283,2045,646,682,5
510411009291,2045,567,110,0
510411009292,2045,883,0,0
510411009293,2045,428,147,0
510411009294,2045,614,265,0
510411009301,2045,337,36,0
510411009302,2045,1130,26,0
510411009311,2045,401,96,0
510411009312,2045,895,0,0
510411009313,2045,1047,231,1
510411009321,2045,681,162,0
510411009322,2045,770,93,0
510411009331,2045,76,833,0
510411009332,2045,702,0,0
510411009341,2045,940,0,1
510411009342,2045,631,49,6
510411009343,2045,138,782,0
510411009344,2045,797,0,0
510411009351,2045,680,123,10
510411009352,2045,978,0,0
510411009361,2045,508,48,0
510411009362,2045,1259,0,0
510411009371,2045,846,372,0
510411009372,2045,586,333,0
510411009381,2045,701,165,0
510411009382,2045,2903,126,0
510411010031,2045,1240,190,0
510411010032,2045,1812,329,0
510411010033,2045,1172,12,0
510411010034,2045,921,10,0
510411010041,2045,472,22,0
510411010042,2045,485,0,0
510411010043,2045,1164,9,0
510411010071,2045,601,68,0
510411010072,2045,688,134,0
510411010073,2045,1454,141,0
510411010081,2045,962,319,0
510411010082,2045,958,444,0
510411010091,2045,787,81,6
510411010092,2045,1536,27,0
510411010093,2045,1079,455,0
510411010111,2045,444,0,0
510411010112,2045,858,0,0
510411010121,2045,958,0,0
510411010122,2045,504,5,0
510411010123,2045,21,1289,9
510411010131,2045,609,0,0
510411010132,2045,1052,41,0
510411010141,2045,1148,12,0
510411010151,2045,1338,112,0
510411010152,2045,712,23,4
510411010153,2045,837,0,0
510754001011,2045,1234,734,28
510754001012,2045,1129,0,4
510754001021,2045,728,0,0
510754001022,2045,1632,334,5
510754002001,2045,338,0,0
510754002002,2045,454,0,0
510754002003,2045,867,0,0
510754002004,2045,883,0,11
510754003001,2045,69,0,0
510754004001,2045,946,107,1
510754004002,2045,483,0,0
510754004003,2045,476,0,0
510754004004,2045,708,36,0
510754005001,2045,989,0,0
510754005002,2045,946,27,0
510754005003,2045,453,0,0
510853201001,2045,298,0,0
510853201002,2045,739,21,0
510853201003,2045,1170,8,0
510853201004,2045,820,0,0
510853202001,2045,846,0,0
510853202002,2045,813,60,15
510853202003,2045,923,0,0
510853203001,2045,682,13,0
510853203002,2045,428,0,0
510853203003,2045,852,9,7
510853204001,2045,1212,52,0
510853204002,2045,1039,65,0
510853204003,2045,94,413,0
510853205001,2045,473,0,0
510853205002,2045,624,64,59
510853205003,2045,457,35,0
510853206011,2045,899,115,2
510853206012,2045,203,132,1323
510853206013,2045,100,553,7
510853206021,2045,759,199,0
510853206022,2045,750,198,0
510853207011,2045,645,34,0
510853207012,2045,1457,0,0
510853207021,2045,826,7,16
510853207022,2045,559,0,0
510853208011,2045,1040,26,0
510853208031,2045,1367,391,5
510853208032,2045,652,0,0
510853208033,2045,536,0,0
510853208041,2045,698,0,6
510853208042,2045,599,128,0
510853208043,2045,649,266,0
510853208051,2045,574,196,0
510853208052,2045,823,24,0
510853209011,2045,371,0,3
510853209012,2045,937,253,0
510853209013,2045,814,352,0
510853209021,2045,506,0,0
510853209022,2045,769,0,0
510853210011,2045,190,211,3
510853210012,2045,298,0,0
510853210013,2045,940,409,0
510853210031,2045,976,253,5
510853210041,2045,510,32,0
510853210042,2045,597,45,0
510853210043,2045,970,0,9
510853211001,2045,1395,398,5
510853211002,2045,400,124,0
510853211003,2045,805,0,15
510853212011,2045,515,322,6
510853212012,2045,828,31,15
510853212013,2045,678,0,0
510853212021,2045,163,261,0
510853212022,2045,172,102,0
510853212023,2045,686,686,0
510853213001,2045,844,0,0
510853213002,2045,590,0,0
510853213003,2045,919,0,0
510853213004,2045,479,188,0
510853214011,2045,1090,38,0
510853214021,2045,922,0,0
510853214022,2045,664,15,0
510853214031,2045,1294,43,0
510872001061,2045,512,35,0
510872001062,2045,701,195,25
510872001063,2045,18,326,0
510872001064,2045,242,483,0
510872001081,2045,309,38,232
510872001082,2045,800,15,0
510872001091,2045,419,19,0
510872001092,2045,348,100,0
510872001093,2045,625,153,0
510872001221,2045,507,86,0
510872001222,2045,800,82,0
510872001223,2045,461,0,0
510872001231,2045,445,33,0
510872001232,2045,0,546,0
510872001233,2045,37,673,0
510872001241,2045,398,76,8
510872001242,2045,521,519,10
510872001243,2045,376,358,0
510872001251,2045,0,340,0
510872001252,2045,31,354,0
510872001253,2045,0,809,0
510872001254,2045,0,689,0
510872001261,2045,139,420,0
510872001262,2045,18,1204,0
510872001263,2045,0,721,0
510872001271,2045,315,61,0
510872001272,2045,1083,0,0
510872001273,2045,523,192,0
510872001274,2045,221,381,63
510872001311,2045,78,434,0
510872001312,2045,425,89,1
510872001321,2045,777,42,0
510872001322,2045,632,311,1
510872001331,2045,288,0,0
510872001332,2045,26,789,0
510872001333,2045,0,298,0
510872001341,2045,995,185,0
510872001342,2045,200,176,0
510872001343,2045,553,317,0
510872001351,2045,311,459,0
510872001352,2045,347,7,6
510872001361,2045,946,229,0
510872001362,2045,204,508,0
510872001371,2045,113,590,0
510872001372,2045,337,0,0
510872001381,2045,46,433,0
510872001382,2045,277,610,0
510872001383,2045,642,160,0
510872001391,2045,760,282,0
510872001392,2045,45,509,0
510872001393,2045,163,419,0
510872001401,2045,17,1044,0
510872001402,2045,981,417,22
510872001411,2045,650,165,8
510872001412,2045,34,521,0
510872001421,2045,488,13,0
510872001422,2045,426,15,10
510872001423,2045,378,429,0
510872001431,2045,766,127,0
510872001441,2045,0,632,0
510872001442,2045,25,951,0
510872001443,2045,53,376,8
510872001451,2045,891,0,0
510872001452,2045,773,0,0
510872001461,2045,70,303,0
510872001462,2045,295,65,0
510872001463,2045,726,0,0
510872001471,2045,904,0,0
510872001472,2045,740,0,0
510872001473,2045,1287,208,0
510872001481,2045,800,272,0
510872001482,2045,0,386,0
510872001483,2045,277,252,0
510872001491,2045,342,64,0
510872001492,2045,476,73,0
510872001493,2045,433,29,0
510872001494,2045,70,883,0
510872001501,2045,614,23,0
510872001502,2045,602,156,0
510872001503,2045,228,243,0
510872001511,2045,277,414,0
510872001512,2045,519,0,0
510872001513,2045,343,566,0
510872001514,2045,57,773,0
510872001521,2045,762,62,0
510872001522,2045,429,277,208
510872001531,2045,9,616,0
510872001532,2045,55,671,0
510872001533,2045,574,0,0
510872002011,2045,713,23,0
510872002012,2045,774,1,0
510872002021,2045,353,0,0
510872002022,2045,464,0,0
510872002023,2045,379,0,0
510872002024,2045,569,0,0
510872003011,2045,213,245,0
510872003012,2045,282,317,2
510872003021,2045,421,92,1
510872003022,2045,498,103,0
510872003023,2045,643,13,1
510872003031,2045,252,678,0
510872003032,2045,712,0,0
510872003051,2045,416,54,0
510872003052,2045,635,143,0
510872003053,2045,435,515,10
510872004041,2045,567,35,0
510872004042,2045,0,753,0
510872004043,2045,208,0,0
510872004071,2045,950,0,8
510872004072,2045,483,0,0
510872004073,2045,41,317,0
510872004074,2045,393,341,0
510872004091,2045,473,449,0
510872004111,2045,222,785,6
510872004112,2045,33,662,0
510872004113,2045,17,218,0
510872004114,2045,313,485,0
510872004115,2045,266,0,0
510872004121,2045,14,487,0
510872004122,2045,62,730,0
510872004131,2045,989,227,0
510872004132,2045,520,6,0
510872004133,2045,292,313,0
510872004141,2045,1187,0,7
510872004142,2045,489,14,7
510872004143,2045,764,103,7
510872004151,2045,1100,145,0
510872004152,2045,42,143,0
510872004153,2045,0,410,0
510872004161,2045,21,883,0
510872004162,2045,785,41,0
510872004163,2045,488,0,9
510872004164,2045,737,65,9
510872004171,2045,0,421,0
510872004172,2045,0,800,0
510872004173,2045,21,365,0
510872004174,2045,0,258,0
510872004181,2045,9,888,18
510872004182,2045,176,0,0
510872004183,2045,263,264,0
510872005011,2045,643,128,0
510872005012,2045,129,751,0
510872005021,2045,649,16,11
510872005022,2045,376,151,3
510872005031,2045,323,74,0
510872005032,2045,874,21,0
510872005033,2045,346,246,3
510872006001,2045,361,275,0
510872006002,2045,536,346,8
510872006003,2045,547,262,0
510872006004,2045,482,0,2
510872007001,2045,63,272,0
510872007002,2045,69,496,248
510872007003,2045,367,0,0
510872007004,2045,674,258,0
510872008011,2045,551,0,0
510872008012,2045,145,408,0
510872008013,2045,145,552,7
510872008021,2045,569,6,11
510872008022,2045,506,8,24
510872008051,2045,280,0,0
510872008052,2045,376,173,10
510872008053,2045,87,324,0
510872008054,2045,307,155,0
510872008061,2045,661,166,0
510872008071,2045,0,428,0
510872008072,2045,0,460,0
510872008073,2045,0,908,0
510872008074,2045,452,237,0
510872009041,2045,797,0,18
510872009042,2045,895,0,2
510872009043,2045,529,0,19
510872009044,2045,166,1110,0
510872009051,2045,460,0,0
510872009052,2045,709,0,1
510872009053,2045,292,206,1
510872009054,2045,727,212,0
510872009061,2045,874,98,17
510872009062,2045,1004,110,8
510872009071,2045,339,11,0
510872009072,2045,25,310,3
510872009073,2045,1060,722,18
510872009081,2045,487,156,5
510872009082,2045,487,159,0
510872010011,2045,704,0,0
510872010012,2045,648,334,0
510872010013,2045,188,363,0
510872010014,2045,832,118,0
510872010021,2045,547,41,7
510872010022,2045,260,16,0
510872010023,2045,339,334,0
510872010031,2045,857,441,1
510872010032,2045,999,426,0
510872010033,2045,356,121,0
510872011021,2045,567,0,0
510872011022,2045,569,176,8
510872011023,2045,87,634,0
510872011024,2045,69,157,0
510872011031,2045,0,578,0
510872011032,2045,406,799,0
510872011041,2045,854,303,24
510872011042,2045,308,426,6
510872012031,2045,300,58,0
510872012032,2045,867,11,0
510872012041,2045,879,0,14
510872012042,2045,421,35,0
510872012043,2045,583,49,0
510872012051,2045,298,490,0
510872012052,2045,168,245,0
510872012053,2045,544,57,0
510872012061,2045,501,258,0
510872012062,2045,456,142,0
510872014031,2045,85,18,0
510872014032,2045,647,0,0
510872014033,2045,1028,0,0
510872014034,2045,96,442,0
510872014035,2045,212,205,0
510872014041,2045,1048,0,0
510872014042,2045,365,405,0
510872014043,2045,378,0,0
510872014051,2045,1179,19,0
510872014061,2045,321,418,8
510872014062,2045,171,214,0
510872014063,2045,254,413,0
510872014064,2045,144,42,0
510872015021,2045,586,0,7
510872015022,2045,1236,89,14
510872015023,2045,678,0,2
510872015031,2045,1112,58,0
510872015032,2045,712,212,0
510872015033,2045,357,408,0
510872015041,2045,759,140,0
510872015042,2045,58,528,0
510872015043,2045,726,9,24
510872016011,2045,931,0,13
510872016012,2045,865,92,0
510872016021,2045,335,18,8
510872016022,2045,708,18,8
510872016023,2045,805,0,0
510872016024,2045,364,713,0
510872017011,2045,994,185,0
510872017012,2045,655,0,0
510879801001,2045,1,0,0
511277001001,2045,876,0,12
511277001002,2045,2064,102,0
511277001003,2045,853,15,0
511277002001,2045,931,0,9
511277002002,2045,487,103,0
511277002003,2045,775,74,0
511277002004,2045,934,21,0
511277003011,2045,827,0,0
511277003012,2045,731,1,0
511277003013,2045,1658,165,15
511277003021,2045,1429,0,0
511277003022,2045,949,0,24
511455001011,2045,984,0,0
511455001012,2045,1263,17,0
511455001013,2045,992,0,0
511455001014,2045,596,12,0
511455001021,2045,1420,0,0
511455001022,2045,592,16,2
511455001023,2045,678,0,6
511455002011,2045,967,0,0
511455002012,2045,1250,39,0
511455002013,2045,1037,93,0
511455002021,2045,1106,137,44
511455002022,2045,702,63,0
511455003001,2045,240,0,0
511455004001,2045,1103,0,0
511455004002,2045,570,0,0
511455004003,2045,1081,0,0
517600102011,2045,254,350,0
517600102012,2045,575,9,0
517600102021,2045,55,1343,9
517600102022,2045,435,14,0
517600103001,2045,252,562,0
517600104011,2045,691,252,0
517600104012,2045,272,674,0
517600104021,2045,165,160,20
517600104022,2045,374,733,25
517600104023,2045,116,266,97
517600105001,2045,238,135,0
517600105002,2045,395,0,1
517600106001,2045,754,267,2
517600107001,2045,343,114,0
517600107002,2045,356,95,5
517600107003,2045,275,81,0
517600108001,2045,785,56,0
517600108002,2045,490,80,0
517600108003,2045,407,64,0
517600109001,2045,269,105,39
517600109002,2045,249,40,21
517600109003,2045,232,42,0
517600109004,2045,228,275,0
517600110001,2045,271,165,0
517600110002,2045,188,104,0
517600110003,2045,219,265,0
517600111001,2045,418,135,0
517600111002,2045,103,161,0
517600111003,2045,0,754,0
517600111004,2045,25,117,522
517600201001,2045,283,396,0
517600202001,2045,322,376,0
517600202002,2045,226,504,0
517600203001,2045,224,100,0
517600203002,2045,666,121,3
517600204001,2045,246,605,0
517600204002,2045,71,177,0
517600204003,2045,35,235,2
517600204004,2045,219,41,0
517600204005,2045,0,249,0
517600205011,2045,32,643,0
517600205012,2045,48,1961,13
517600205021,2045,166,597,0
517600205022,2045,20,1245,0
517600205023,2045,0,643,40
517600206001,2045,285,598,75
517600206002,2045,103,297,0
517600207001,2045,153,259,5
517600207002,2045,209,293,0
517600208001,2045,261,370,0
517600208002,2045,158,410,0
517600209001,2045,243,269,89
517600209002,2045,198,264,0
517600209003,2045,122,366,0
517600209004,2045,304,125,0
517600210001,2045,282,562,0
517600210002,2045,201,68,5
517600211001,2045,771,342,59
517600212001,2045,598,252,0
517600301001,2045,0,376,0
517600301002,2045,26,833,0
517600302001,2045,13,328,0
517600302002,2045,0,50,46
517600302003,2045,184,659,11
517600302004,2045,56,337,0
517600305011,2045,7,754,22
517600305012,2045,114,654,4
517600305013,2045,0,601,136
517600305021,2045,0,962,83
517600305022,2045,17,1128,0
517600402011,2045,82,637,104
517600402012,2045,5,165,1374
517600402021,2045,0,1844,18
517600402022,2045,165,882,42
517600403001,2045,34,307,0
517600403002,2045,23,223,5079
517600404001,2045,279,377,0
517600404002,2045,98,792,0
517600404003,2045,39,431,420
517600405001,2045,63,551,0
517600405002,2045,163,445,23
517600405003,2045,126,181,0
517600405004,2045,103,289,24
517600406001,2045,56,519,0
517600406002,2045,83,496,0
517600407001,2045,261,528,0
517600407002,2045,61,903,0
517600408001,2045,161,643,0
517600409001,2045,143,563,0
517600409002,2045,105,611,0
517600410001,2045,190,358,0
517600410002,2045,153,700,0
517600411001,2045,53,383,0
517600411002,2045,96,485,0
517600411003,2045,59,396,0
517600411004,2045,145,654,0
517600412001,2045,75,492,0
517600413001,2045,588,450,0
517600413002,2045,546,61,7
517600414001,2045,274,274,0
517600414002,2045,148,352,0
517600416001,2045,639,54,2
517600501001,2045,348,497,0
517600501002,2045,21,808,0
517600501003,2045,382,11,0
517600502001,2045,630,0,0
517600502002,2045,571,102,0
517600502003,2045,372,11,0
517600503001,2045,335,574,0
517600504001,2045,627,75,0
517600504002,2045,673,107,0
517600505001,2045,825,26,0
517600505002,2045,582,22,18
517600505003,2045,0,0,2169
517600506001,2045,487,0,0
517600506002,2045,596,225,0
517600602001,2045,403,327,234
517600602002,2045,417,55,0
517600602003,2045,129,39,5
517600604001,2045,321,114,161
517600604002,2045,36,73,0
517600604003,2045,311,242,0
517600604004,2045,598,82,0
517600604005,2045,551,61,0
517600605011,2045,159,35,0
517600605012,2045,376,9,19
517600605013,2045,370,21,11
517600605021,2045,432,83,0
517600605022,2045,87,1026,0
517600605023,2045,261,577,0
517600606001,2045,413,84,0
517600606002,2045,341,0,0
517600606003,2045,446,0,0
517600607001,2045,114,758,0
517600607002,2045,176,88,0
517600607003,2045,518,246,0
517600607004,2045,238,0,9
517600607005,2045,184,219,0
517600608001,2045,474,183,0
517600608002,2045,300,0,0
517600608003,2045,120,306,0
517600608004,2045,47,0,0
517600609001,2045,495,167,0
517600610011,2045,232,849,0
517600610012,2045,291,211,0
517600610013,2045,17,278,49
517600610021,2045,82,1169,0
517600610022,2045,0,436,0
517600610023,2045,74,1828,26
517600701001,2045,404,0,0
517600701002,2045,691,377,42
517600701003,2045,572,0,7
517600701004,2045,382,715,0
517600703001,2045,525,675,2
517600703002,2045,450,0,0
517600704001,2045,641,311,0
517600704002,2045,401,82,5
517600704003,2045,488,20,9
517600706011,2045,643,184,0
517600706012,2045,754,148,0
517600706013,2045,0,547,0
517600706014,2045,78,262,0
517600706021,2045,684,0,4
517600706022,2045,268,62,0
517600707001,2045,36,720,0
517600707002,2045,690,0,1
517600707003,2045,991,97,6
517600708021,2045,406,12,0
517600708022,2045,646,91,11
517600708031,2045,616,315,123
517600708032,2045,736,397,0
517600708041,2045,341,16,14
517600708042,2045,461,99,0
517600708043,2045,381,0,0
517600709011,2045,679,0,0
517600709012,2045,417,18,0
517600709013,2045,691,299,0
517600709021,2045,407,25,0
517600709022,2045,19,217,28
517600709023,2045,30,510,3
517600710021,2045,722,59,0
517600710022,2045,357,624,0
517600710031,2045,598,393,0
517600710032,2045,14,860,0
517600710041,2045,22,764,0
517600710042,2045,0,412,158
517600711001,2045,439,96,1
517600711002,2045,129,425,4
517600711003,2045,252,816,9
517600711004,2045,351,782,18
