Geo,Year,D3bpo4
517600711004,2024,4.245613
510366001001,2045,0.296739
510366001002,2045,0.125196
510366002001,2045,0.053583
510366002002,2045,0.083928
510366003001,2045,0
510366003002,2045,0
510411001061,2045,3.074325
510411001062,2045,9.268856
510411001071,2045,1.061885
510411001072,2045,0.68002
510411002061,2045,4.33019
510411002062,2045,3.144431
510411002063,2045,14.606342
510411002064,2045,6.07208
510411002065,2045,2.974462
510411002081,2045,7.578963
510411002082,2045,11.455609
510411002091,2045,2.91919
510411002092,2045,7.453934
510411002093,2045,10.259719
510411002094,2045,11.220258
510411002101,2045,3.830467
510411002111,2045,9.586757
510411002112,2045,14.352977
510411002121,2045,7.841127
510411002122,2045,7.170525
510411002123,2045,5.645598
510411003001,2045,1.815554
510411003002,2045,4.938535
510411004031,2045,0.593564
510411004032,2045,0.368502
510411004033,2045,0.82362
510411004034,2045,0.149118
510411004035,2045,0.752145
510411004041,2045,0.148395
510411004042,2045,0
510411004051,2045,13.621692
510411004052,2045,14.818903
510411004061,2045,21.250689
510411004071,2045,9.08601
510411004072,2045,2.336755
510411004073,2045,10.322322
510411004091,2045,6.537773
510411004092,2045,3.51347
510411004093,2045,8.611284
510411004094,2045,4.423332
510411004095,2045,6.630103
510411004101,2045,2.877723
510411004102,2045,4.921752
510411005051,2045,9.855873
510411005052,2045,2.107227
510411005053,2045,4.024529
510411005054,2045,8.705315
510411005055,2045,18.15316
510411005061,2045,5.385649
510411005062,2045,0.510708
510411005063,2045,10.286012
510411005064,2045,1.027996
510411005065,2045,0.944503
510411005071,2045,3.337478
510411005072,2045,2.49551
510411005073,2045,4.110428
510411005081,2045,6.378816
510411005082,2045,2.821704
510411005091,2045,0.293225
510411005092,2045,1.015795
510411005093,2045,1.406033
510411005094,2045,1.966923
510411005101,2045,21.676325
510411005102,2045,6.016471
510411006001,2045,5.657561
510411006002,2045,95.473612
510411006003,2045,4.969139
510411007011,2045,8.219487
510411007012,2045,0
510411007013,2045,4.599929
510411007014,2045,0.747669
510411007021,2045,0.666025
510411007041,2045,0.370292
510411007042,2045,0.211676
510411007043,2045,0.309015
510411007051,2045,0.116249
510411007052,2045,0.541264
510411008041,2045,3.700596
510411008042,2045,12.375043
510411008043,2045,12.788506
510411008051,2045,9.367866
510411008052,2045,21.708658
510411008053,2045,4.296793
510411008054,2045,5.316538
510411008061,2045,10.610421
510411008062,2045,15.675821
510411008071,2045,5.969735
510411008121,2045,3.01795
510411008122,2045,1.894297
510411008123,2045,7.365002
510411008141,2045,3.835434
510411008142,2045,6.102735
510411008151,2045,10.040034
510411008152,2045,7.533952
510411008161,2045,8.930824
510411008162,2045,7.220075
510411008163,2045,7.163051
510411008171,2045,19.686968
510411008172,2045,4.394815
510411008181,2045,7.00978
510411008182,2045,5.278031
510411008191,2045,6.505976
510411008192,2045,4.288449
510411008193,2045,3.686348
510411008201,2045,0.565373
510411008202,2045,2.531127
510411008211,2045,0.449067
510411008212,2045,0.578178
510411008213,2045,0.393293
510411008221,2045,0.168352
510411008222,2045,3.672034
510411008223,2045,1.199347
510411008231,2045,4.943553
510411008232,2045,1.688175
510411008233,2045,4.125945
510411009021,2045,17.504151
510411009022,2045,7.909447
510411009023,2045,18.403997
510411009071,2045,2.343874
510411009072,2045,0
510411009101,2045,12.674071
510411009102,2045,8.302054
510411009103,2045,4.058737
510411009104,2045,11.865109
510411009121,2045,1.06231
510411009122,2045,2.346376
510411009123,2045,2.812853
510411009124,2045,1.560062
510411009151,2045,3.702308
510411009152,2045,5.997293
510411009191,2045,4.007805
510411009192,2045,7.032501
510411009193,2045,3.724359
510411009201,2045,14.895122
510411009211,2045,26.949348
510411009212,2045,7.931899
510411009213,2045,22.245279
510411009214,2045,4.791454
510411009221,2045,6.271076
510411009222,2045,6.027421
510411009223,2045,7.367884
510411009231,2045,10.120361
510411009232,2045,5.653866
510411009241,2045,0.735129
510411009242,2045,2.528652
510411009261,2045,1.738409
510411009262,2045,2.739245
510411009263,2045,1.515077
510411009264,2045,1.787154
510411009281,2045,1.510213
510411009282,2045,1.628107
510411009283,2045,4.183297
510411009291,2045,2.815768
510411009292,2045,4.410966
510411009293,2045,6.626147
510411009294,2045,4.636732
510411009301,2045,15.937181
510411009302,2045,15.015683
510411009311,2045,5.81657
510411009312,2045,8.083673
510411009313,2045,6.074077
510411009321,2045,6.263351
510411009322,2045,11.13728
510411009331,2045,1.069387
510411009332,2045,1.606537
510411009341,2045,10.028578
510411009342,2045,14.952945
510411009343,2045,2.301083
510411009344,2045,3.193988
510411009351,2045,1.526504
510411009352,2045,3.807989
510411009361,2045,3.858018
510411009362,2045,6.638216
510411009371,2045,1.727076
510411009372,2045,6.19577
510411009381,2045,0.340411
510411009382,2045,3.184685
510411010031,2045,0.038826
510411010032,2045,0.089659
510411010033,2045,0.133579
510411010034,2045,0.380123
510411010041,2045,0
510411010042,2045,0.044318
510411010043,2045,0.370718
510411010071,2045,4.965224
510411010072,2045,3.157522
510411010073,2045,8.501401
510411010081,2045,19.780051
510411010082,2045,15.094848
510411010091,2045,0.699925
510411010092,2045,1.50298
510411010093,2045,2.413098
510411010111,2045,20.970917
510411010112,2045,1.923191
510411010121,2045,7.935673
510411010122,2045,6.008982
510411010123,2045,9.144671
510411010131,2045,3.083762
510411010132,2045,2.991354
510411010141,2045,1.496009
510411010151,2045,9.53478
510411010152,2045,3.581639
510411010153,2045,4.474432
510754001011,2045,0.386957
510754001012,2045,0.547172
510754001021,2045,0.146337
510754001022,2045,1.036552
510754002001,2045,0
510754002002,2045,0
510754002003,2045,0.045522
510754002004,2045,0.065663
510754003001,2045,0.39879
510754004001,2045,0.554985
510754004002,2045,0.054376
510754004003,2045,0.081175
510754004004,2045,0.106427
510754005001,2045,0.07049
510754005002,2045,0.000035
510754005003,2045,0
510853201001,2045,0.049025
510853201002,2045,0.086632
510853201003,2045,0.087249
510853201004,2045,0.080076
510853202001,2045,0.187697
510853202002,2045,0.194606
510853202003,2045,0.064655
510853203001,2045,0.218811
510853203002,2045,0.067398
510853203003,2045,0.141914
510853204001,2045,0.115917
510853204002,2045,0.796751
510853204003,2045,0.540551
510853205001,2045,0.281576
510853205002,2045,0.623788
510853205003,2045,0.328326
510853206011,2045,4.482818
510853206012,2045,28.104163
510853206013,2045,0.364806
510853206021,2045,9.44937
510853206022,2045,3.273676
510853207011,2045,3.50084
510853207012,2045,0.151796
510853207021,2045,0.269703
510853207022,2045,0.265
510853208011,2045,0.948771
510853208031,2045,5.738804
510853208032,2045,5.539583
510853208033,2045,8.719046
510853208041,2045,17.692612
510853208042,2045,13.114681
510853208043,2045,17.032725
510853208051,2045,6.390508
510853208052,2045,2.250807
510853209011,2045,1.753762
510853209012,2045,2.568864
510853209013,2045,3.839533
510853209021,2045,2.920419
510853209022,2045,1.774485
510853210011,2045,10.8327
510853210012,2045,0.508058
510853210013,2045,3.271726
510853210031,2045,9.927359
510853210041,2045,0.174105
510853210042,2045,2.59215
510853210043,2045,7.990291
510853211001,2045,5.033144
510853211002,2045,10.382704
510853211003,2045,5.386315
510853212011,2045,2.033671
510853212012,2045,7.295076
510853212013,2045,2.64829
510853212021,2045,0.419848
510853212022,2045,2.626687
510853212023,2045,5.949383
510853213001,2045,9.765428
510853213002,2045,0.544304
510853213003,2045,6.485398
510853213004,2045,6.104711
510853214011,2045,0.13679
510853214021,2045,0.202182
510853214022,2045,0
510853214031,2045,0
510872001061,2045,21.929779
510872001062,2045,11.106986
510872001063,2045,1.64989
510872001064,2045,4.938921
510872001081,2045,1.137187
510872001082,2045,3.231165
510872001091,2045,8.164008
510872001092,2045,3.126176
510872001093,2045,3.277172
510872001221,2045,4.884798
510872001222,2045,1.936503
510872001223,2045,23.98347
510872001231,2045,2.262072
510872001232,2045,1.995351
510872001233,2045,3.003065
510872001241,2045,0
510872001242,2045,18.024044
510872001243,2045,0
510872001251,2045,0.070501
510872001252,2045,9.541668
510872001253,2045,9.651779
510872001254,2045,0.172453
510872001261,2045,0
510872001262,2045,27.805392
510872001263,2045,9.245734
510872001271,2045,0
510872001272,2045,9.829279
510872001273,2045,3.572209
510872001274,2045,5.25195
510872001311,2045,5.504047
510872001312,2045,10.070231
510872001321,2045,4.11799
510872001322,2045,7.34611
510872001331,2045,6.513683
510872001332,2045,0.745139
510872001333,2045,0.524255
510872001341,2045,18.939955
510872001342,2045,6.775102
510872001343,2045,9.9756
510872001351,2045,11.142437
510872001352,2045,11.208393
510872001361,2045,11.415583
510872001362,2045,4.37917
510872001371,2045,0.935486
510872001372,2045,3.843577
510872001381,2045,26.088763
510872001382,2045,9.829559
510872001383,2045,16.749677
510872001391,2045,22.772514
510872001392,2045,2.939636
510872001393,2045,7.379699
510872001401,2045,9.718203
510872001402,2045,11.087327
510872001411,2045,19.09268
510872001412,2045,6.788559
510872001421,2045,8.455738
510872001422,2045,8.508097
510872001423,2045,8.952671
510872001431,2045,7.288047
510872001441,2045,1.68463
510872001442,2045,4.604426
510872001443,2045,14.325096
510872001451,2045,18.209393
510872001452,2045,9.532115
510872001461,2045,0.546414
510872001462,2045,2.59962
510872001463,2045,4.498004
510872001471,2045,0.462758
510872001472,2045,0.57926
510872001473,2045,2.142813
510872001481,2045,4.687137
510872001482,2045,0.20125
510872001483,2045,0.948739
510872001491,2045,1.397581
510872001492,2045,0.683211
510872001493,2045,0.312962
510872001494,2045,1.000945
510872001501,2045,3.317805
510872001502,2045,1.472
510872001503,2045,1.232328
510872001511,2045,4.458641
510872001512,2045,3.540792
510872001513,2045,1.573623
510872001514,2045,3.061492
510872001521,2045,6.818773
510872001522,2045,8.733959
510872001531,2045,2.749733
510872001532,2045,6.469388
510872001533,2045,11.224999
510872002011,2045,2.129075
510872002012,2045,19.981993
510872002021,2045,9.445435
510872002022,2045,10.669399
510872002023,2045,26.990103
510872002024,2045,11.881392
510872003011,2045,7.1742
510872003012,2045,26.583874
510872003021,2045,21.491934
510872003022,2045,33.757784
510872003023,2045,39.041581
510872003031,2045,21.280035
510872003032,2045,14.717218
510872003051,2045,3.355732
510872003052,2045,16.807039
510872003053,2045,14.904464
510872004041,2045,9.874366
510872004042,2045,4.520305
510872004043,2045,10.985355
510872004071,2045,9.431227
510872004072,2045,12.911054
510872004073,2045,2.460563
510872004074,2045,16.78572
510872004091,2045,7.155893
510872004111,2045,13.334486
510872004112,2045,2.739802
510872004113,2045,2.53047
510872004114,2045,7.969659
510872004115,2045,7.050639
510872004121,2045,3.556064
510872004122,2045,13.8125
510872004131,2045,4.248382
510872004132,2045,2.846104
510872004133,2045,3.895433
510872004141,2045,15.716312
510872004142,2045,32.160738
510872004143,2045,21.383325
510872004151,2045,2.603217
510872004152,2045,0.17403
510872004153,2045,0.193259
510872004161,2045,21.683115
510872004162,2045,12.863627
510872004163,2045,1.75193
510872004164,2045,3.476651
510872004171,2045,2.778577
510872004172,2045,2.609958
510872004173,2045,7.684357
510872004174,2045,7.649293
510872004181,2045,3.02178
510872004182,2045,4.946712
510872004183,2045,2.789355
510872005011,2045,4.576192
510872005012,2045,10.041282
510872005021,2045,21.225106
510872005022,2045,3.90647
510872005031,2045,9.531456
510872005032,2045,3.214797
510872005033,2045,4.126098
510872006001,2045,23.175784
510872006002,2045,35.359345
510872006003,2045,89.954486
510872006004,2045,43.721136
510872007001,2045,1.888492
510872007002,2045,12.676521
510872007003,2045,32.772306
510872007004,2045,11.717925
510872008011,2045,1.028832
510872008012,2045,0.967645
510872008013,2045,4.801124
510872008021,2045,4.776193
510872008022,2045,15.793505
510872008051,2045,6.250028
510872008052,2045,30.011408
510872008053,2045,4.093318
510872008054,2045,26.789775
510872008061,2045,18.658857
510872008071,2045,0.349503
510872008072,2045,0.490734
510872008073,2045,0.709741
510872008074,2045,5.974013
510872009041,2045,6.86194
510872009042,2045,9.233914
510872009043,2045,3.246431
510872009044,2045,2.15418
510872009051,2045,7.845528
510872009052,2045,16.759616
510872009053,2045,3.286565
510872009054,2045,4.836241
510872009061,2045,15.00768
510872009062,2045,2.596112
510872009071,2045,2.490647
510872009072,2045,1.281081
510872009073,2045,2.066409
510872009081,2045,2.70264
510872009082,2045,15.694538
510872010011,2045,3.416786
510872010012,2045,1.888861
510872010013,2045,1.971098
510872010014,2045,6.376959
510872010021,2045,27.762593
510872010022,2045,47.977969
510872010023,2045,11.331367
510872010031,2045,22.310936
510872010032,2045,12.794797
510872010033,2045,16.164438
510872011021,2045,33.390665
510872011022,2045,11.604794
510872011023,2045,1.120776
510872011024,2045,1.536848
510872011031,2045,53.597204
510872011032,2045,3.570911
510872011041,2045,3.457775
510872011042,2045,10.998232
510872012031,2045,0.417203
510872012032,2045,4.467703
510872012041,2045,25.619063
510872012042,2045,31.273626
510872012043,2045,27.615023
510872012051,2045,13.427602
510872012052,2045,4.821794
510872012053,2045,5.472475
510872012061,2045,7.261231
510872012062,2045,7.400877
510872014031,2045,2.971312
510872014032,2045,0.71109
510872014033,2045,0.846123
510872014034,2045,2.376232
510872014035,2045,2.93352
510872014041,2045,2.080406
510872014042,2045,0.152952
510872014043,2045,0.523458
510872014051,2045,8.944117
510872014061,2045,4.362122
510872014062,2045,0
510872014063,2045,2.449025
510872014064,2045,7.023142
510872015021,2045,0.646059
510872015022,2045,0.624552
510872015023,2045,2.324356
510872015031,2045,11.572271
510872015032,2045,5.803881
510872015033,2045,9.329574
510872015041,2045,1.30851
510872015042,2045,26.08434
510872015043,2045,13.746308
510872016011,2045,0.090575
510872016012,2045,0.130231
510872016021,2045,0.273547
510872016022,2045,0.244604
510872016023,2045,0.077066
510872016024,2045,0.468825
510872017011,2045,15.476951
510872017012,2045,30.737703
510879801001,2045,10.262081
511277001001,2045,0.096518
511277001002,2045,0.551791
511277001003,2045,0.139078
511277002001,2045,0.053679
511277002002,2045,0
511277002003,2045,0.093467
511277002004,2045,0.214238
511277003011,2045,0.21054
511277003012,2045,0.195714
511277003013,2045,0.120398
511277003021,2045,0.075385
511277003022,2045,0.164989
511455001011,2045,0.145413
511455001012,2045,0.481014
511455001013,2045,0
511455001014,2045,0
511455001021,2045,0.280167
511455001022,2045,0.435604
511455001023,2045,0.09539
511455002011,2045,0
511455002012,2045,0.050773
511455002013,2045,0.777293
511455002021,2045,0.306699
511455002022,2045,0.235375
511455003001,2045,0.077356
511455004001,2045,0.046059
511455004002,2045,0
511455004003,2045,0
517600102011,2045,6.074797
517600102012,2045,15.536922
517600102021,2045,2.000293
517600102022,2045,29.375874
517600103001,2045,25.090036
517600104011,2045,44.450607
517600104012,2045,8.265356
517600104021,2045,0
517600104022,2045,7.900159
517600104023,2045,27.073824
517600105001,2045,63.8398
517600105002,2045,29.752912
517600106001,2045,14.435957
517600107001,2045,47.972968
517600107002,2045,19.387866
517600107003,2045,0
517600108001,2045,121.760153
517600108002,2045,74.934233
517600108003,2045,47.233132
517600109001,2045,61.516283
517600109002,2045,71.350207
517600109003,2045,119.071556
517600109004,2045,25.865594
517600110001,2045,27.570826
517600110002,2045,37.302359
517600110003,2045,34.56296
517600111001,2045,61.559412
517600111002,2045,26.795197
517600111003,2045,50.558733
517600111004,2045,30.249331
517600201001,2045,10.944658
517600202001,2045,45.903784
517600202002,2045,71.874249
517600203001,2045,108.594826
517600203002,2045,211.237398
517600204001,2045,10.438803
517600204002,2045,123.55316
517600204003,2045,11.825572
517600204004,2045,9.716335
517600204005,2045,0
517600205011,2045,30.901078
517600205012,2045,52.508824
517600205021,2045,20.863253
517600205022,2045,7.917146
517600205023,2045,15.796864
517600206001,2045,176.351261
517600206002,2045,302.000724
517600207001,2045,85.721132
517600207002,2045,120.297452
517600208001,2045,36.045688
517600208002,2045,94.252823
517600209001,2045,87.491981
517600209002,2045,166.515764
517600209003,2045,15.240752
517600209004,2045,25.145022
517600210001,2045,44.022173
517600210002,2045,75.664818
517600211001,2045,17.064892
517600212001,2045,36.989377
517600301001,2045,85.028752
517600301002,2045,42.639111
517600302001,2045,6.234335
517600302002,2045,10.623034
517600302003,2045,9.888877
517600302004,2045,6.204412
517600305011,2045,1.460579
517600305012,2045,0
517600305013,2045,0
517600305021,2045,6.592121
517600305022,2045,2.440484
517600402011,2045,16.534759
517600402012,2045,8.948826
517600402021,2045,3.396853
517600402022,2045,6.074714
517600403001,2045,17.662203
517600403002,2045,92.304235
517600404001,2045,172.132054
517600404002,2045,8.851902
517600404003,2045,9.75635
517600405001,2045,36.983858
517600405002,2045,37.573857
517600405003,2045,28.302919
517600405004,2045,32.494348
517600406001,2045,44.47845
517600406002,2045,41.437303
517600407001,2045,35.55826
517600407002,2045,51.411436
517600408001,2045,8.670719
517600409001,2045,67.212434
517600409002,2045,15.671352
517600410001,2045,138.468597
517600410002,2045,139.111744
517600411001,2045,0
517600411002,2045,38.335959
517600411003,2045,19.386048
517600411004,2045,35.015367
517600412001,2045,0
517600413001,2045,59.042725
517600413002,2045,59.200315
517600414001,2045,58.91888
517600414002,2045,111.304223
517600416001,2045,30.235893
517600501001,2045,39.331614
517600501002,2045,19.901198
517600501003,2045,35.951067
517600502001,2045,120.583946
517600502002,2045,83.759358
517600502003,2045,77.603272
517600503001,2045,18.616298
517600504001,2045,43.236163
517600504002,2045,44.467592
517600505001,2045,34.775967
517600505002,2045,16.23352
517600505003,2045,130.371817
517600506001,2045,27.302291
517600506002,2045,3.574128
517600602001,2045,44.543193
517600602002,2045,80.871499
517600602003,2045,156.163185
517600604001,2045,32.983171
517600604002,2045,95.706836
517600604003,2045,22.286791
517600604004,2045,9.941406
517600604005,2045,26.023213
517600605011,2045,81.735446
517600605012,2045,77.455635
517600605013,2045,79.76823
517600605021,2045,22.743285
517600605022,2045,4.878135
517600605023,2045,4.167654
517600606001,2045,30.66932
517600606002,2045,34.480793
517600606003,2045,17.099005
517600607001,2045,24.553081
517600607002,2045,1.354086
517600607003,2045,25.289064
517600607004,2045,52.36
517600607005,2045,50.737556
517600608001,2045,11.358632
517600608002,2045,4.868393
517600608003,2045,10.260854
517600608004,2045,14.814227
517600609001,2045,6.76917
517600610011,2045,29.463238
517600610012,2045,6.05823
517600610013,2045,1.460874
517600610021,2045,1.894932
517600610022,2045,2.015558
517600610023,2045,14.767583
517600701001,2045,10.334567
517600701002,2045,10.562832
517600701003,2045,3.960819
517600701004,2045,2.524226
517600703001,2045,3.474393
517600703002,2045,7.948744
517600704001,2045,5.614379
517600704002,2045,11.161557
517600704003,2045,19.328152
517600706011,2045,3.045374
517600706012,2045,28.341919
517600706013,2045,0
517600706014,2045,0
517600706021,2045,37.940615
517600706022,2045,20.610058
517600707001,2045,2.894808
517600707002,2045,5.460141
517600707003,2045,8.836426
517600708021,2045,11.994179
517600708022,2045,2.727955
517600708031,2045,12.22185
517600708032,2045,4.108744
517600708041,2045,4.869182
517600708042,2045,2.301065
517600708043,2045,7.263812
517600709011,2045,10.60517
517600709012,2045,2.136487
517600709013,2045,10.909068
517600709021,2045,0
517600709022,2045,0.911851
517600709023,2045,4.396344
517600710021,2045,12.53517
517600710022,2045,4.194793
517600710031,2045,2.946944
517600710032,2045,9.090471
517600710041,2045,1.699158
517600710042,2045,20.757566
517600711001,2045,4.092283
517600711002,2045,5.61671
517600711003,2045,12.879179
517600711004,2045,4.245613
